,zcr_mean,sc_mean,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,zcr_vcr,sc_var,mfcc_var1,mfcc_var2,mfcc_var3,mfcc_var4,mfcc_var5,mfcc_var6,mfcc_var7,mfcc_var8,mfcc_var9,mfcc_var10,mfcc_var11,mfcc_var12,mfcc_var13,mfcc_var14,mfcc_var15,mfcc_var16,mfcc_var17,mfcc_var18,mfcc_var19,mfcc_var20,label
79,-0.236211984,0.152138637,0.188725356,-0.171489849,-0.160047763,-0.027506401,0.012938927,0.131315328,-0.600077844,-0.002488266,-0.241058537,0.020367099,0.092054796,-0.541433231,-0.378505613,-0.57273024,-0.167587302,-0.54051231,0.156461742,0.535826335,0.030715088,0.042368656,-0.213637499,-0.191876191,-0.56906983,-0.377590891,-0.35739813,-0.280746226,-0.575533058,-0.24414789,0.000114933,-0.527209389,-0.57915724,-0.391327172,-0.344930913,-0.539340022,-0.560981058,-0.543936666,-0.683423055,-0.558715941,-0.794776984,-0.725521192,-0.682662213,-0.723164322,other
80,-0.591185125,-0.289477598,0.10369699,0.052295613,-0.498474464,0.005557346,0.509464072,0.122804319,0.042151535,0.3122966,-0.17819477,0.105195904,0.598444228,-0.210842052,-0.077504197,-0.567577101,0.196436714,0.174136286,-0.145069287,-0.191644248,0.310564416,-0.263272445,-0.676669998,-0.633893796,0.159526443,-0.020452293,0.757829722,0.291699742,0.291800007,0.471536874,0.448381282,-0.035635038,-0.064671014,0.20436694,0.439106864,-0.246698761,-0.049515418,-0.069595625,-0.140572889,-0.453107721,-0.316651506,-0.310105024,-0.389953523,-0.157995041,other
81,0.468075221,0.571630073,0.053980287,-0.707548731,-0.754355863,-0.749067883,-0.856181107,-0.02032706,-0.037693407,0.180684248,-0.244380191,0.09652119,-0.014878791,-0.291265951,-0.321231162,-0.538823618,-0.078420953,-0.016286395,-0.294092783,0.182539043,0.150788393,-0.057266928,-0.709938466,-0.851261187,-0.808623798,-0.818148671,-0.812762356,-0.609441419,-0.662365892,-0.765588867,-0.685469845,-0.670749277,-0.722435692,-0.679047372,-0.473935538,-0.547111396,-0.589410025,-0.62268515,-0.712205443,-0.810718927,-0.815174793,-0.847895218,-0.895179382,-0.819904588,other
82,-0.111263949,0.289951571,0.224954352,-0.62434429,-0.416624632,-0.227265501,0.009546038,-0.260078766,0.138373176,0.798889325,-0.312386977,-0.928634251,-0.834584927,0.264580043,1,1,0.792902156,0.836620484,0.197342449,-1,-1,1,-0.704822342,-0.534637298,-0.380985973,-0.789217926,-0.833948507,-0.615533923,-0.443872247,-0.48078636,0.146895542,-0.561792006,-0.847360548,0.073824385,0.64330937,0.601577611,0.269708039,-0.170455025,-0.362336704,-0.545768515,-0.529389838,-0.67427564,-0.477519834,-0.160182404,other
83,-0.612963506,-0.303008468,-0.161615073,-0.003900948,-0.358210726,-0.231722916,0.561673631,-0.08560946,-0.250371906,0.537679459,-0.119728938,-0.088786874,0.487447034,-0.598396208,-0.168840327,-0.534585114,-0.228261861,-0.246136239,0.103044517,-0.08503936,0.237652071,-0.080761425,-0.693908741,-0.475727177,-0.155139836,0.025765194,0.308538988,0.054706885,-0.428933501,0.287880311,0.157641955,-0.441075751,-0.175465147,-0.192550934,-0.328513591,-0.243024489,-0.268691078,-0.503607815,-0.508882786,-0.490104722,-0.527092474,-0.303065163,-0.365828817,-0.332909795,other
84,0.36427995,0.411372921,-0.722854486,-0.822300494,-0.234033907,0.701754096,0.143024427,-0.098397481,0.412820807,0.437804264,-0.100830556,0.081764408,0.536086872,-0.437837979,-0.221499137,-0.556679338,-0.079304944,-0.498394486,0.166297775,-0.059563425,0.113180929,-0.171679906,-0.424096982,-0.67106689,-0.798461518,-0.652512286,0.110105937,0.682154616,0.247100222,0.591187771,0.815682999,0.647205615,1,1,0.862552666,0.946471481,0.913685933,0.185527316,-0.234465276,-0.330899016,-0.429973481,-0.154956763,-0.313921721,-0.040534257,other
85,0.216844366,0.334650667,-0.792947412,-0.735027737,-0.156356383,0.337138304,0.225729389,0.026258595,0.249280978,0.386024101,0.030628636,-0.025120569,0.444733167,-0.340973303,-0.221995593,-0.60415889,-0.082516365,-0.424589934,0.108855206,-0.1030673,0.150424722,-0.186417585,-0.290755852,-0.667427749,-0.86470189,-0.779083358,-0.139046285,0.358364832,0.032869467,0.217323573,0.656444207,0.330634677,0.41763231,0.539176589,0.643942777,0.544609487,0.40890329,-0.048457278,-0.288962455,-0.459083656,-0.547081371,-0.322995917,-0.360858676,-0.273128946,other
86,-0.252565639,0.027796848,0.293012857,-0.103625625,-0.524161171,-0.119890662,0.038670618,0.025709943,-0.580037589,-0.156720221,-0.257814431,0.058815992,-0.536626523,-0.114449579,-0.223584728,-0.576489184,0.653282316,0.35386212,0.258393289,0.434096177,0.368042813,0.161647749,-0.717400389,-0.752476054,-0.801234411,-0.776406946,-0.63421393,-0.624037652,-0.754633263,-0.007269922,-0.188428386,-0.540628144,-0.589290274,-0.487060898,-0.73025824,-0.723096536,-0.565452445,-0.573484861,-0.527352701,-0.501924772,-0.691065864,-0.744702911,-0.697936127,-0.706907027,other
87,-0.176368816,0.08268754,0.637400653,-0.210760154,-0.657137712,0.011463826,0.213213703,-0.466196004,-0.696325337,-0.344808916,-0.536192841,-0.286804523,-0.493692228,-0.213025129,-0.267443961,-0.533214879,0.836483463,-0.070573558,0.693658649,0.265991618,0.503628972,-0.162870953,-0.70736088,-0.717573229,-0.720718281,-0.691006793,-0.588607832,-0.507192769,-0.622982365,-0.368391616,-0.170490522,-0.439249149,-0.638923697,-0.214646353,-0.483873233,-0.603384911,-0.560619089,-0.423570225,-0.486836518,-0.477573804,-0.522523491,-0.502700666,-0.563975991,-0.601873537,other
88,-1,-1,-0.33621898,0.72961451,1,0.482920077,0.206008158,0.182829089,0.234672288,0.294227261,0.083665248,0.443765557,0.936034964,0.105232293,0.080197924,-0.518880077,0.179212572,0.294287364,0.460184653,0.190370733,0.349736265,0.211424078,-0.999698509,-1,-1,-0.988476601,-0.997872332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,other
89,-0.153485927,0.226989548,0.170408794,-0.160296206,-0.200189173,-0.356339624,0.087804721,0.084930217,-0.388407,-0.088100334,-0.522755624,0.192943361,-0.219855394,-0.373780574,-0.263475125,-0.55587801,-0.199040201,0.185407269,-0.042194687,0.308693856,0.316806958,0.181259182,-0.461104589,-0.392472565,-0.376733991,-0.551020631,-0.219297211,-0.678333399,-0.577506238,-0.140297118,-0.302689532,-0.512896386,-0.07246906,-0.543295803,-0.212151786,-0.632558614,-0.401650054,-0.612176233,-0.631833936,-0.630529693,-0.489663332,-0.632209402,-0.839149152,-0.733634884,other
90,-0.223632407,0.071192916,0.5818802,-0.191133416,-0.640592842,0.012828951,0.143670352,-0.322349084,-0.610500804,-0.357718023,-0.327034151,-0.242924319,-0.477136405,-0.207728349,-0.220915439,-0.476678204,0.646216581,-0.042706951,0.555104835,0.201258726,0.393698458,-0.132192453,-0.651044586,-0.713206256,-0.513301932,-0.74512788,-0.349526593,-0.631611407,-0.560564686,0.193813038,-0.258446519,-0.42505678,-0.332702236,-0.377778811,-0.540527564,-0.538172334,-0.294860519,-0.490985798,-0.52933147,-0.368904547,-0.620806466,-0.673345921,-0.522366841,-0.40721278,other
91,0.309321481,0.364687026,-0.795799568,-0.75167249,-0.15571918,0.472788439,0.126174199,-0.13900907,0.571638459,0.440632807,-0.359516395,0.321106419,0.63948253,-0.565342272,-0.185072598,-0.578617835,-0.173931874,-0.32643222,0.077331958,-0.218300059,0.208904521,-0.230883453,-0.372821388,-0.675322997,-0.902601345,-0.826242647,-0.445839901,0.282376814,-0.474939051,0.09061849,0.469819523,0.098626479,0.194537028,0.997176268,0.514549425,0.587778014,0.65333996,-0.056231503,-0.327885282,-0.405666414,-0.561155448,-0.344888832,-0.405372084,-0.404245254,other
92,-0.179649736,0.039405005,0.410029724,-0.113025775,-0.623735751,-0.081825227,0.089594165,-0.168669804,-0.673175022,-0.068847331,-0.501641582,-0.073994592,-0.308272032,-0.052524039,-0.071100406,-0.521846502,0.600684852,0.317332663,0.14819402,0.167221307,0.371051302,0.125363844,-0.811018497,-0.817600949,-0.802046581,-0.762758727,-0.729322928,-0.701677216,-0.627490235,-0.166356188,-0.334773795,-0.553295789,-0.669328256,-0.612945881,-0.595256622,-0.485193327,-0.222653778,-0.58067785,-0.609765555,-0.689896966,-0.761370269,-0.600534722,-0.745744475,-0.782721734,other
93,-0.228005608,0.229803887,0.04333327,-0.160504136,-0.077749983,-0.224613949,0.171609466,0.373214858,-0.470145611,0.2870984,-0.319660652,0.357513276,-0.195422905,-0.387874837,-0.298642931,-0.725114423,-0.147905246,0.13551991,-0.319782706,0.525675416,0.259654965,-0.164149724,-0.356211787,-0.429458087,-0.506582471,-0.626488741,-0.576572251,-0.558221982,-0.622804537,-0.564854135,0.128762111,-0.538442103,-0.40964908,-0.551571716,-0.490270282,-0.751060469,-0.500257843,-0.643039299,-0.760263691,-0.451605059,-0.222691157,-0.736865675,-0.834512695,-0.578403526,other
94,-0.05574915,0.311332518,0.374382799,-0.266363978,-0.206216671,-0.480272513,-0.0663727,-0.10071137,-0.347856147,0.04528788,-0.467790297,0.564958056,-0.174104642,-0.286221566,-0.48275373,-0.587617834,-0.354824437,-0.228125644,-0.173656986,-0.031873263,0.126210062,0.111914872,1,1,-0.141024396,0.111177919,0.642123122,0.285824471,0.326224795,0.340902341,0.271141175,-0.130018826,-0.163973087,-0.105693991,-0.356040744,-0.334041208,-0.237776893,-0.349253659,-0.169108168,-0.458482175,-0.520869047,-0.233494482,-0.368283062,-0.339319126,other
95,-0.302148289,-0.035762341,0.375311119,-0.051248975,-0.613502063,0.087846709,0.083200398,-0.268586547,-0.440526804,-0.292645004,-0.449165595,0.518647939,0.005268725,-0.153168639,-0.068821407,-0.371037164,0.692882871,0.527776259,0.425143272,0.801479446,0.607675239,0.10195364,-0.81759933,-0.885292583,-0.891159956,-0.871554715,-0.716944422,-0.671993766,-0.757379468,-0.624543408,-0.609346132,-0.656495066,-0.484392761,-0.690520274,-0.612818785,-0.686870837,-0.519557437,-0.609742566,-0.523698346,-0.599667523,-0.639553908,-0.569793384,-0.689492958,-0.722106093,other
96,-0.304813782,0.077619116,0.442034307,-0.017957939,-0.347699751,-0.031070192,0.034821415,-0.272610804,-0.225628022,-0.351515646,-0.330760951,0.69668202,-0.287053587,-0.214458391,-0.046761143,-0.680095773,-0.115842931,0.293886544,-0.559155358,0.349018398,0.234571959,-0.205132595,-0.039339581,0.080691856,-0.212649976,-0.071708697,0.530088866,-0.318387331,-0.271108094,0.506203031,-0.333613305,0.171989231,-0.243905302,-0.122098742,0.017962653,0.26701439,0.094358569,0.373822911,-0.35442897,-0.514533142,-0.050181986,-0.547862511,-0.722272277,-0.564217899,other
97,-0.975696737,-0.952528553,-0.115991257,0.764105103,0.507862842,0.121207362,0.567367312,0.407898226,0.232443013,0.261662739,0.04990751,0.280988402,0.447533954,-0.417516611,-0.084908014,-0.473528729,0.16986463,0.073381657,0.283715573,0.092486848,0.354383046,0.129889901,-0.993339581,-0.965267189,-0.321101672,0.33099691,0.132609373,-0.224722337,0.021975275,-0.5286925,-0.827631786,-0.900014713,-0.924766701,-0.95208398,-0.897685401,-0.666912826,-0.768071874,-0.882150595,-0.910475882,-0.895489889,-0.928614132,-0.904191186,-0.949262111,-0.953088529,other
98,-0.989602948,-0.977114215,-0.304800687,0.611332176,0.64904435,0.180987283,0.551889574,0.423936194,0.177717024,0.304352534,0.178058672,0.375977588,0.626448572,-0.127218649,0.087019088,-0.382454606,0.189656951,-0.265048817,-0.251680246,-0.713320473,-0.20610677,-1,-1,-0.999354712,-0.984255051,-0.953168598,-0.991953738,-0.996683321,-0.99040657,-0.986885102,-0.978804055,-0.974500953,-0.967780393,-0.95616361,-0.973008174,-0.961712399,-0.934817357,-0.959957582,-0.963500982,-0.956205103,-0.955216059,-0.96099219,-0.966588109,-0.952993066,other
99,0.807430367,0.664610472,0.437081251,-0.416875095,-0.245663227,-0.45279919,-0.975326969,0.599628832,0.474825993,-1,1,-0.474872543,-0.946723572,1,-0.990182487,-0.468268965,0.327664613,-0.600658146,-0.516463036,0.718404135,-0.296126277,0.345588038,-0.891092545,-0.916496747,-0.990222443,-0.921266012,-0.800256954,-0.918332388,-0.771102948,-0.782982327,-0.901210758,-0.505559985,-0.920483973,-0.385499082,-0.780167853,-0.375962655,-0.666123238,-0.656527863,-0.85277731,-0.917260176,-0.829358399,-0.928142086,-0.876833282,-0.898269104,other
100,-0.239419542,0.224503559,0.003700063,-0.158720432,-0.039455373,-0.134840072,0.029904277,0.254215077,-0.350155743,-0.070730469,-0.391685998,0.134545219,-0.294782258,-0.551575817,-0.359464106,-0.697633928,-0.19514317,0.148623405,-0.157220858,0.079508585,0.198350393,0.048621871,-0.489395064,-0.552652892,-0.6751858,-0.680505656,-0.631287688,-0.710325539,-0.611847031,-0.492344733,-0.527228224,-0.625853368,-0.671847057,-0.686584307,-0.559107223,-0.643003519,-0.666155415,-0.693364482,-0.639433749,-0.719811267,-0.599309175,-0.751618885,-0.819998329,-0.791508457,other
101,-0.626580344,-0.326194809,0.202325083,0.211769333,-0.469618714,0.352939137,0.684081496,-0.264823522,-0.070902679,0.561809152,-0.33832276,0.091944199,0.640433081,-0.497270912,-0.068878591,-0.377105518,0.004418248,0.147863218,0.224119036,-0.163091224,0.330257932,-0.123356331,-0.782774729,-0.778019089,0.118229176,-0.257482798,0.624742598,-0.170602655,-0.073424628,0.735101394,0.116598668,0.014679779,-0.003496059,-0.235011623,-0.00244903,0.019881252,-0.095679472,0.184039534,-0.087404862,-0.248392721,0.090017758,-0.097159974,-0.265623668,0.126039565,other
102,-0.488734828,-0.03477996,0.163128091,-0.26845229,-0.291268561,0.614944627,0.332415375,0.342641949,-0.094275925,0.126534145,0.039158656,0.281978497,0.399615819,-0.356984294,-0.177967396,-0.574365785,0.030539326,0.129769064,-0.31797851,0.104208242,0.328830219,-0.46405568,-0.279818397,-0.17226634,0.176296037,-0.010660507,0.44496935,-0.022106996,-0.122865412,0.129268757,0.615761196,0.392849532,-0.188845156,0.158463413,0.396951734,-0.212724628,0.359457956,0.469711301,0.153219762,0.310737395,0.214793626,0.522416796,0.032864841,-0.009478462,other
103,-0.635754693,-0.336314655,0.336147246,0.223615,-0.504811072,0.080526952,0.589940881,0.149483142,-0.222703658,0.020870606,-0.134291815,0.390974531,0.534202973,-0.510057911,-0.102978966,-0.436546565,-0.028254639,0.115688527,0.124181163,0.083068851,0.311229898,-0.157756616,-0.757463631,-0.611590272,0.176977605,0.07411253,0.654692369,0.446750304,0.25688198,0.081426409,0.465073085,0.220598932,-0.305506909,0.043312772,0.176723301,0.126032914,-0.193109733,-0.082661681,0.063903263,-0.30360256,-0.065756844,-0.009898486,-0.394548992,-0.164874512,other
104,-0.66349579,-0.205692997,0.276447204,0.092798219,-0.169122035,-0.056534558,0.03768412,-0.080252183,-0.071745115,-0.231918418,-0.637551056,0.168283637,-0.35430579,-0.763874727,-0.141422734,-0.782980033,-0.17355793,-0.112054108,-0.417163077,0.023072014,0.202717234,-0.185790339,-0.703887405,-0.453357814,-0.038020488,-0.309038347,-0.127023155,-0.099368253,-0.022929542,0.037522863,-0.083654467,-0.479987415,0.038919417,-0.5648593,0.038685473,-0.325479662,-0.232135145,-0.301453293,-0.441568559,-0.523851633,-0.656747562,-0.709542264,-0.740690402,-0.688108661,other
105,-0.156597706,0.220286777,0.366484039,-0.198635158,-0.25678699,-0.262300303,0.076966542,-0.049665239,-0.27118815,-0.005377102,-0.440670238,0.534801475,-0.262064476,-0.439112189,-0.323831797,-0.587804827,-0.169194468,-0.035768743,-0.063121018,0.361261148,0.176582174,-0.021838059,0.003768058,-0.085741295,0.572687009,-0.204312828,0.000239083,-0.114395532,-0.079886002,0.485506281,0.113482732,-0.136959073,-0.097023486,-0.191338286,0.862631533,-0.351182602,-0.152726159,-0.351324871,-0.356352129,-0.644525784,-0.534499533,-0.598170586,-0.660023864,-0.527060084,other
106,-0.921398528,-0.85243373,0.264906022,0.978732706,0.023880229,-0.015085933,0.691313143,-0.025592992,-0.026871969,0.423270886,0.170296787,0.386786641,0.629560623,-0.171332425,-0.073442512,-0.652853274,-0.185137319,-0.302380775,0.082621554,0.12869606,0.414888991,0.012474616,-0.986740794,-0.965518024,-0.719601793,-0.963488333,0.722955679,-0.670941152,-0.754256533,-0.721687012,-0.78034411,-0.875772948,-0.945867446,-0.925723695,-0.953404438,-0.874758392,-0.83228086,-0.830960346,-0.828450183,-0.768946349,-0.81712365,-0.607771156,-0.770221041,-0.702971608,other
107,0.747169442,0.628261141,0.334463134,-0.413208931,-0.280419117,-0.610499159,-1,0.599958426,0.513809678,-0.968375295,0.962959928,-0.46891588,-1,0.87036116,-1,-0.507321653,0.354309247,-0.639579701,-0.458897455,0.695417372,-0.262626561,0.357910987,-0.800584423,-0.867253431,-0.548287104,-0.870288852,-0.78717582,-0.89005729,-0.727212968,-0.744881973,-0.895317726,-0.440374805,-0.817429149,-0.457581011,-0.792745608,-0.112035349,-0.604577397,-0.711269937,-0.816958942,-0.900953164,-0.697819595,-0.901943329,-0.876059257,-0.935588404,other
108,-0.552451927,-0.22847142,0.336390632,0.086491528,-0.503433822,0.373099584,0.45763496,-0.218491874,-0.106957885,0.529786007,-0.195142387,0.192229648,0.454415632,-0.63147385,-0.102150374,-0.398559449,-0.197826174,-0.20698546,0.016138296,-0.279546338,0.243238093,-0.107338695,-0.662100663,-0.560392308,-0.118181594,-0.071300765,0.198365479,-0.139538346,0.158305238,0.742006247,0.105259298,0.401503771,-0.093011573,-0.025574401,0.50958222,-0.025313839,-0.172244429,-0.025195015,-0.424007494,-0.3739583,-0.116724942,-0.548210546,-0.628577539,-0.259107896,other
109,-0.700716912,-0.440233081,0.073334721,0.256356462,-0.543706671,-0.041115632,0.667660172,-0.366872498,-0.208577756,0.711579393,-0.208012063,0.232821764,0.863817852,-0.691845772,-0.13579301,-0.446520593,-0.296929987,-0.088782412,0.233192415,-0.39215149,0.351444192,0.276492082,-0.895801338,-0.93073811,-0.277560067,-0.458105553,0.060847866,-0.250330791,-0.212008228,-0.041005477,-0.004725029,-0.333852533,-0.235285596,-0.455732093,-0.535526184,-0.353968062,-0.198403044,-0.279072883,-0.445624029,-0.473709041,-0.550709351,-0.086538112,0.108214437,0.415724491,other
110,-0.545875822,-0.166333298,0.265074489,0.011621622,-0.433128774,0.379689007,0.450741501,-0.052027597,-0.040550848,0.394023373,-0.229592879,0.121430253,0.332637798,-0.502037906,-0.183957461,-0.631213877,-0.177699713,0.031692716,-0.245053099,-0.261759163,0.281584276,-0.320946551,-0.369881561,-0.326959989,0.28248,0.365237248,1,-0.184033596,0.302016424,0.830206902,0.577080785,0.446069178,-0.052789747,0.028922011,0.380753306,0.06793737,0.021940069,0.003000399,-0.161254233,-0.379382523,-0.14753285,-0.311668787,-0.575977138,-0.352892982,other
111,-0.543039151,-0.145064388,-0.267579201,-0.047426388,-0.145530807,0.094449284,0.267486772,0.35094512,0.362457637,0.289960756,0.061328511,0.420693103,0.486145576,-0.280920072,0.011232973,-0.508038393,0.019385647,-0.199214916,0.209853917,0.038689049,0.270852644,-0.136321171,-0.769477885,-0.81243391,-0.535127359,-0.733316099,-0.336901379,-0.709181545,-0.835927441,-0.772116637,-0.551945504,-0.736742791,-0.801671867,-0.722269146,-0.49706031,-0.644455409,-0.56155649,-0.588925297,-0.773062481,-0.81352691,-0.791561392,-0.767410323,-0.858570562,-0.811514591,other
112,0.690429902,0.814786582,0.698110463,-0.734049664,-0.51378848,-0.932078872,-0.5743288,0.288434326,-0.260977904,0.030492689,-0.25943973,-0.08096981,0.025358983,-0.579914822,-0.312384292,-0.663661889,-0.288943279,-0.24935571,-0.389630194,-0.084257435,0.015532845,-0.095519765,-0.857202326,-0.964446384,-0.997622535,-0.986250248,-0.970547321,-0.956713241,-0.964351751,-0.958333505,-0.951739892,-0.925180404,-0.945306442,-0.93771471,-0.941247402,-0.934762271,-0.93009528,-0.925359423,-0.942159314,-0.944219671,-0.939623813,-0.943907923,-0.954367322,-0.947415285,other
113,-0.514448276,-0.026868487,-0.257731209,-0.278157399,-0.181444981,0.335442959,0.338386997,0.221554679,-0.057759471,-0.06172827,0.077110463,0.107268069,0.643404189,-0.418110794,-0.099291688,-0.479053068,-0.222932403,0.053316571,-0.329718809,-0.281564909,0.20691102,-0.452350126,-0.163270029,-0.004202558,-0.250809298,0.24535745,0.049960239,0.091334313,0.442841065,0.08732695,0.291988892,-0.045714211,-0.25522711,-0.302463034,-0.00041605,-0.219818707,-0.190563419,-0.195151294,-0.195775109,-0.429352811,-0.506906887,-0.519583341,-0.602986417,-0.58440544,other
114,-0.55165717,-0.277386732,0.782585579,0.2351969,-0.546186041,-1,-0.607582089,-0.09342655,-0.754825037,-0.458067884,-0.682302138,-0.61551962,-0.067906401,-0.562812586,-0.519980776,-0.537330064,-0.393447235,-0.497190804,-0.439615427,-0.111014087,-0.033260719,0.062305832,-0.940755375,-0.876447861,-0.896594143,-0.809254287,-0.540650879,-0.690900968,-0.627053713,-0.615391337,-0.482415548,-0.636834187,-0.603743652,-0.555553152,-0.376287194,-0.460610471,-0.157857882,-0.320413131,-0.325013505,-0.408934772,-0.404704179,-0.355276441,-0.525386921,-0.15617325,other
115,-0.744501911,-0.234937698,-0.078457359,0.00809808,0.072144201,-0.05803001,0.380149756,0.196371081,-0.090160207,0.04116415,-0.693826448,-0.098471393,0.094772087,-0.397855359,-0.344623555,-0.562151498,-0.154612672,-0.030202156,-0.06595473,-0.067206323,0.203920685,-0.226724564,-0.373628056,0.481682359,0.032937337,0.832601691,-0.250655095,0.068059179,0.223287828,-0.173692586,0.196785989,-0.022514485,0.050130426,0.061661788,0.183008274,0.200990147,0.342504446,-0.279060128,-0.340703491,-0.379293442,-0.494767513,-0.604030725,-0.590126696,-0.565678165,other
116,-0.082438722,0.359766217,-0.082496426,-0.198782462,-0.073700211,-0.333425381,0.217614666,0.177319832,0.155654276,-0.020097712,-0.095564633,0.024702548,0.290394493,-0.568952097,-0.215183419,-0.642359544,-0.401197715,-0.230269559,-0.329497403,0.021041754,0.013153948,0.019684411,-0.715236456,-0.735572085,-0.809794298,-0.807544296,-0.849449017,-0.733029762,-0.736469774,-0.856626186,-0.872323298,-0.861394572,-0.8998139,-0.867645399,-0.864452791,-0.880411742,-0.828374454,-0.890342709,-0.885720648,-0.907238724,-0.88486752,-0.928374295,-0.924346882,-0.924692467,other
117,-0.10801971,0.258229184,0.312322626,-0.265480927,-0.127662422,0.086275006,-0.102992045,0.16985432,-0.877060739,0.082322724,-0.325535573,0.041357628,0.016556795,-0.733363102,-0.28217498,-0.566527162,-0.152385186,-0.3538209,0.041536408,0.454937257,0.078907848,-0.020745511,0.428332951,0.351273767,-0.54702308,-0.083598029,0.10761596,-0.029441655,-0.337630771,-0.149294784,0.118543119,-0.305297356,-0.556727163,-0.385888102,-0.229820458,-0.356413317,-0.459033751,-0.404770748,-0.573650393,-0.608326693,-0.711068003,-0.56568638,-0.661435432,-0.489931744,other
118,-0.609923051,-0.155699695,0.316934847,0.038493799,-0.226497992,-0.167074842,0.416229043,0.128408246,-0.139938038,0.291763229,-0.415428535,0.749044748,0.589930533,-0.166520354,-0.066925405,-0.315902843,0.361600189,0.526495575,0.040345205,0.703517131,0.406211138,0.080151933,-0.40122667,-0.237417629,-0.264202915,-0.292392617,0.145518177,-0.450662607,-0.342370652,0.542384277,-0.425155945,-0.345686762,0.192925354,-0.123697251,0.549202949,-0.315444494,-0.30898649,-0.441280346,-0.523558741,-0.576624133,-0.477244749,-0.537614377,-0.751701,-0.63903871,other
119,0.633837087,0.778194268,0.601983579,-0.69636676,-0.493685204,-0.862939686,-0.559072014,0.279346773,-0.240169837,-0.033246647,-0.229359193,-0.141896239,0.071264848,-0.606894084,-0.299071821,-0.674382733,-0.306814793,-0.181268062,-0.424178071,-0.061693865,-0.005827934,-0.068187684,-0.961573907,-0.985984293,-0.545458379,-0.986726655,-0.977402184,-0.968051603,-0.946041238,-0.973409461,-0.945395438,-0.934769484,-0.951654312,-0.961945166,-0.962021562,-0.940758972,-0.937234775,-0.960587084,-0.94931663,-0.955919137,-0.958842961,-0.961816885,-0.947507102,-0.962461535,other
120,-0.319255944,0.18775932,0.198237211,-0.157224575,-0.055570932,-0.046427052,-0.144335205,0.116781143,-0.575237136,0.249748983,-0.067599395,0.366576099,-0.2427527,0.182373837,-0.325592485,-0.364789496,0.046708641,-0.57834712,0.325948771,0.045281657,0.071419845,0.455742294,-0.109247763,-0.023876417,-0.639605547,-0.333418221,-0.291708277,-0.4158395,-0.52496225,0.268207145,-0.154953777,-0.35764983,-0.650547838,-0.329554333,-0.422018693,-0.230017706,-0.296294011,-0.530893774,-0.571551439,-0.113915003,-0.636537549,-0.554457653,-0.673289253,-0.605162721,other
121,-0.557043178,-0.211486192,-0.251210359,-0.126075436,-0.287651169,0.095160814,0.650510601,-0.040367575,-0.208621437,0.357021385,-0.18728825,0.101427758,0.755267374,-0.516584379,-0.133847583,-0.405939178,-0.070801171,-0.206968563,0.134647853,-0.032225234,0.231092041,-0.072373548,-0.378033652,-0.197390228,-0.081745835,0.114985033,0.811544246,0.025890466,0.005099309,0.727184905,0.214117338,-0.30568692,-0.188701261,-0.177771868,-0.178401285,0.146383665,-0.200223215,0.078607397,-0.063549442,-0.181280649,-0.064482265,-0.027694571,-0.073579027,-0.051839497,other
122,-0.613923328,-0.282496638,0.237441369,0.143680843,-0.449222009,0.22545491,0.57836226,-0.184097226,-0.205871334,0.582438783,-0.316142455,0.08329887,0.72799134,-0.598734919,-0.127460285,-0.419868012,-0.133037649,-0.094481105,0.183039205,-0.215841736,0.212639297,-0.094853742,-0.625104252,-0.434543538,-0.112554149,-0.053599678,0.66288991,0.020827731,0.165338629,1,0.243242291,0.048999339,0.095139508,-0.043245254,-0.151212022,-0.016158411,-0.151595544,-0.216758527,-0.399687916,-0.376133257,-0.344214212,-0.397785492,-0.383511481,-0.414715149,other
123,-0.592041018,-0.314060187,0.243117496,0.156339852,-0.548101474,0.041904989,0.671424615,0.1198116,-0.082645198,0.534809956,-0.180967385,0.130868037,0.66110344,-0.35981974,-0.131223505,-0.494114577,0.135262139,0.203378077,0.160503095,0.04216876,0.393905877,-0.013048567,-0.693583196,-0.739047028,0.726441602,-0.28591464,0.958665636,-0.17798229,0.262159744,0.314425758,0.352027841,-0.031310384,-0.127613479,0.074201248,0.280964778,-0.245547598,-0.093642882,-0.19666326,-0.280026522,-0.500494051,-0.356289589,-0.373281644,-0.516449348,-0.328184303,other
124,-0.511350761,-0.21628145,0.439803155,0.13706356,-0.40948798,-0.764209958,-0.580014296,-0.205241272,-1,-0.858110184,-0.947311805,-0.926496865,-0.783050697,-0.866636918,-0.736966187,-0.983956048,-0.917614953,-0.984004826,-1,-0.721815735,-0.110157575,-0.519252473,-0.562185793,-0.742005203,-0.592236743,-0.74774966,-0.810503799,-0.849763752,-0.799360103,-0.835888074,-0.77270366,-0.783870849,-0.841943272,-0.78775019,-0.712681193,-0.757871627,-0.69904171,-0.774948349,-0.748935494,-0.743128669,-0.725809271,-0.784061764,-0.824749671,-0.839346591,other
