,zcr_mean,sc_mean,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,zcr_vcr,sc_var,mfcc_var1,mfcc_var2,mfcc_var3,mfcc_var4,mfcc_var5,mfcc_var6,mfcc_var7,mfcc_var8,mfcc_var9,mfcc_var10,mfcc_var11,mfcc_var12,mfcc_var13,mfcc_var14,mfcc_var15,mfcc_var16,mfcc_var17,mfcc_var18,mfcc_var19,mfcc_var20,label
122,-0.669022568,-0.440595024,0.567509971,0.336468313,-0.392964084,0.088634872,-0.228030807,0.021201574,-0.510983388,-0.457458986,-0.337685484,-0.529905056,-0.431473136,-0.32615518,-0.253457051,-0.412931339,-0.171032206,-0.74786536,-0.601729736,-0.084497742,0.086136925,-0.36797132,-0.928670644,-0.848503391,-0.903788025,-0.751350662,-0.897547525,-0.920726652,-0.929737365,-0.961068272,-0.889645415,-0.875722831,-0.939222045,-0.891358406,-0.906300931,-0.916342518,-0.910031834,-0.929765527,-0.953713966,-0.86368981,-0.944233717,-0.923361582,-0.933968403,-0.931239564,music
123,-0.697849363,-0.254082348,0.20095911,0.037895624,0.140037389,-0.054596392,0.080017412,0.40110276,0.150500085,0.120973266,0.299401159,0.190759236,-0.019891852,-0.157027179,-0.294947104,-0.393336707,0.065581961,0.020217261,0.152182654,0.502630979,0.39296572,0.024285881,-0.89902257,-0.639661924,-0.795098883,-0.621235057,-0.854339396,-0.975549693,-0.964907123,-0.877221398,-0.923792853,-0.886849235,-0.969753387,-0.927279199,-0.36418081,-0.608552196,-0.895813687,-0.705620806,-0.975953828,-0.923632005,-0.688157395,-0.793434409,-0.774559661,-0.526539639,music
124,-0.523793478,-0.359126255,0.262377353,-0.033801329,-0.104639527,0.719679064,0.238138321,0.423946922,0.255871228,-0.238672616,-0.091599716,0.434480422,-0.342534358,0.128725927,-0.143726828,0.175442681,0.871563587,0.511574487,-0.308475635,-1,-0.482461964,0.501303813,-0.92335084,-0.967818866,-0.89900171,-0.906789646,-0.884604212,-0.932685108,-0.926202943,-0.936647255,-0.946681725,-0.908847338,-0.958853967,-0.87370419,-0.82946375,-0.958471337,-0.807631303,-0.737926965,-0.846253107,-0.859604279,-0.857009604,-0.866618226,-0.922999721,-0.73667943,music
125,-0.572062775,-0.155960967,0.522412912,0.043665449,-0.056863461,-0.023576456,-0.016041379,0.280703267,-0.116964917,0.112211432,-0.128943839,-0.160183565,-0.013932283,-0.181133446,-0.2115175,-0.568857923,-0.013536731,-0.128097528,-0.704159209,-0.071764459,-0.122741521,-0.374870021,-0.834190752,-0.634988997,-0.870448165,-0.71464495,-0.80394731,-0.860446567,-0.82792206,-0.887500887,-0.852653197,-0.912863215,-0.811688819,-0.868767351,-0.819326096,-0.872336011,-0.842772137,-0.896396818,-0.870681387,-0.913867461,-0.80214413,-0.903673328,-0.868609977,-0.899502051,music
126,-0.534357125,-0.080454639,0.847081964,-0.083347869,-0.038665669,-0.073154152,0.44555026,0.320581188,-0.450301693,0.3024483,0.14142857,0.045439331,-0.27429118,-0.400618922,-0.203343607,-0.654465992,-0.155385765,-0.527773789,-0.6966494,-0.220443268,-0.081645411,-0.089743257,-0.959243829,-0.818736034,-0.763437279,-0.859971198,-0.912043823,-0.900869072,-0.880307588,-0.926907315,-0.874026979,-0.835576772,-0.910300378,-0.927079588,-0.896655738,-0.919884423,-0.895024902,-0.950931783,-0.883913254,-0.955834842,-0.878771914,-0.849177496,-0.898824579,-0.769432099,music
127,-0.681035136,-0.297918623,0.464000847,0.038337158,-0.354203565,0.110561882,0.167328831,-0.319077162,-0.164725968,-0.469575612,-0.598581905,-0.35605282,-0.499097843,-0.358529754,-0.283852967,-0.203431464,0.69147878,0.017936737,0.332966257,0.342623346,0.38541734,0.55167559,-0.963762144,-0.898374938,-0.918738434,-0.847851895,-0.936042567,-0.847159227,-0.942572861,-0.813382988,-0.842511199,-0.783267817,-0.912887599,-0.789588414,-0.666681037,-0.751387627,-0.619294939,-0.595089872,-0.911016865,-0.708136489,-0.287539113,-0.707870989,-0.735915438,-0.891640698,music
128,-0.413557523,-0.104736499,0.364197699,-0.069091285,-0.576850933,0.03961558,0.153145035,-0.34354452,-0.245014749,-0.323094557,-0.438801017,-0.236773033,-0.393139792,-0.118152227,-0.097326501,-0.319135842,0.509499452,0.158564357,0.092573468,0.522848599,0.638059294,0.113145386,-0.945959084,-0.930648161,-0.828313916,-0.934501333,-0.687906506,-0.786445735,-0.953839997,-0.522322678,-0.957450021,-0.816440901,-0.675689774,-0.909217648,-0.92835644,-0.900327182,-0.786050424,-0.787552185,-0.893541921,-0.880132011,-0.815855339,-0.801975165,-0.828358202,-0.877761386,music
129,-0.544550118,-0.388414544,0.414307232,0.144042363,-0.590464061,0.399141529,0.482762509,-0.34909783,-0.159519862,0.874236631,0.040454543,-0.493084807,0.017693842,0.185733611,-0.018908445,-0.058624868,0.753095102,0.884890479,0.43711509,0.278410264,0.578177877,0.641012152,-0.860295271,-0.935740024,-0.900501141,-0.91145321,-0.462395596,-0.809705704,-0.671146565,-0.454600073,-0.734718269,-0.696799894,-0.714447016,-0.665622124,-0.700461749,-0.573300114,-0.358533041,-0.722777511,-0.680426019,-0.85633585,-0.817349746,-0.819213939,-0.868497313,-0.795502878,music
130,-0.576460083,-0.258220161,0.453303142,0.089691397,-0.134707643,0.082791375,-0.408730709,0.24098394,-0.58046548,-0.167047569,-0.290578668,-0.434291886,-0.459443992,-0.310023816,-0.394155722,-0.54934915,0.008418723,-0.524118266,0.060074046,0.180570701,0.247427903,0.467622111,-0.736917152,-0.58626298,-0.722199869,-0.651293272,-0.421249358,-0.880658799,-0.794473317,-0.782454603,-0.850859264,-0.698313334,-0.885299114,-0.67781675,-0.747032977,-0.913966312,-0.592075802,-0.553921673,-0.668181861,-0.885189437,-0.487082291,-0.044127196,-0.423462179,-0.62822891,music
131,-0.866143258,-0.783475427,-0.278926579,0.39236757,0.294463263,-0.314788969,0.240374605,0.23463089,0.093589763,0.044651297,0.009814834,-0.279403136,-0.029889895,-0.100717144,0.130467519,-0.298192179,0.07254585,-0.483859099,-0.31569422,-0.029837528,0.035194681,-0.201231237,-0.989749548,-0.996211869,-0.711976001,-0.59877607,-0.762045975,-0.919187846,-0.968330599,-0.916766963,-0.940561012,-0.912093674,-0.923535941,-0.90219026,-0.874868919,-0.945066555,-0.894942065,-0.862684307,-0.951244673,-0.898756614,-0.86958674,-0.936646947,-0.964122887,-0.890452839,music
132,-0.775922634,-0.751342679,-0.191058278,0.399974911,0.084100584,-0.454610548,0.113149403,-0.225449262,-0.489069479,-0.540416862,-0.252115653,-0.270199599,-0.044235967,-0.063576062,0.227745337,-0.225495135,0.20248191,-0.471583224,-0.518256763,-0.125872383,0.023710519,-0.352792821,-0.99728343,-0.994247392,-0.791282644,-0.807421736,-0.747244838,-0.936114997,-0.918432927,-0.770291156,-0.91015369,-0.91403156,-0.936521725,-0.762488077,-0.867002565,-0.863382306,-0.316404609,1,-0.167543516,-0.519540513,-0.392733872,-0.653289113,-0.867119547,-0.872148945,music
133,-0.595178125,-0.460172795,0.401835398,0.359001051,-0.672027828,-0.546885802,-0.375775163,-0.159946728,-0.385219109,-0.56163747,-0.413314057,-0.817789606,-0.315031067,-0.380315535,-0.294711688,-0.55024485,-0.014465204,-0.334476795,-0.15227276,0.07250944,0.056477634,-0.136071667,-0.988773976,-0.988960059,-0.961295997,-0.963690668,-0.95503154,-0.989860452,-0.974007655,-0.933862415,-0.931220046,-0.930786622,-0.965579042,-0.891954725,-0.903333617,-0.952134024,-0.882679216,-0.94505301,-0.984451329,-0.937760411,-0.888433992,-0.920781088,-0.966592099,-0.884660002,music
134,-0.842960517,-0.73033147,0.238000365,0.620626875,-0.223052676,0.216174931,0.373942535,0.097265975,0.532269894,-0.154369975,-0.1203656,-0.310718642,-0.521356208,-0.439153708,-0.078510238,-0.445916127,0.080284415,-0.376152888,-0.432645149,-0.179516657,0.111561127,0.016728597,-0.993769695,-0.98553879,-0.885828057,-0.926663222,-0.813353513,-0.845264227,-0.881869301,-0.865360116,-0.897914171,-0.826399664,-0.893247294,-0.773048773,-0.772922639,-0.86083165,-0.927631815,-0.906092708,-0.882364637,-0.883995708,-0.88227918,-0.929203805,-0.956770724,-0.945574597,music
135,-0.698000994,-0.221375751,0.31393683,-0.019229476,-0.076756154,-0.022300245,-0.107337763,0.236180027,-0.010574375,-0.178165185,-0.611779881,-0.576594557,-0.02523395,-0.49555542,-0.307679141,-0.650883732,-0.06046559,0.018329976,-0.184088846,-0.236338539,0.191825804,0.261218364,-0.925711231,-0.71420681,-0.261575137,-0.677354695,-0.408792775,-0.524555137,-0.634115424,-0.406092579,-0.272275847,-0.632811105,0.564601623,-0.408188633,-0.155149793,-0.669798183,-0.792086149,-0.69067465,-0.758045185,-0.797985789,-0.800225745,-0.425120632,-0.855605353,-0.871855131,music
136,-0.690099319,-0.328029489,0.655338036,0.14246395,-0.127861999,0.156658145,-0.198047743,0.539184282,-0.186591405,0.128562403,-0.084736786,-0.212207918,-0.303223636,-0.598549734,-0.357564316,-0.453118069,0.196428757,-0.361946386,-0.702684365,-0.364369769,-0.17814976,-0.191883631,-0.971556,-0.765488638,-0.62457597,-0.723439706,-0.849474703,-0.921590329,-0.867626413,-0.932239463,-0.861114033,-0.879039922,-0.937426502,-0.817782506,-0.862940825,-0.867200854,-0.842190469,-0.840870156,-0.902166605,-0.939215696,-0.823823539,-0.914272188,-0.8870384,-0.866942334,music
137,-0.300524813,-0.034681005,0.625265344,-0.154043337,-0.57311285,-0.085384052,0.526548726,0.598447685,-0.047619936,0.465947577,0.083209723,-0.05145614,0.04629451,-0.278763784,-0.113420665,-0.496262029,0.049790229,-0.565896702,-0.311491303,0.042803863,-0.021670654,-0.119423064,-0.945207589,-0.864335144,-0.915810033,-0.889396207,-0.769620458,-0.890359257,-0.900762674,-0.914092687,-0.859769628,-0.873823766,-0.967614692,-0.845686209,-0.877117764,-0.859208853,-0.862206596,-0.932371871,-0.945477414,-0.913046461,-0.835348634,-0.875287965,-0.866195481,-0.881700652,music
138,-0.322107001,-0.039187344,0.750437978,-0.228949324,0.220233082,0.32243516,0.281995245,0.665004127,0.001474286,0.306576241,0.407335763,-0.308457297,-0.847311698,-0.335477493,0.301133831,-0.516838906,-0.267941028,-0.332722179,0.049284683,-0.150979555,-0.596176257,0.141558093,-0.897691276,-0.911064715,-0.929378807,-0.930036789,-0.920284022,-0.901520696,-0.876521453,-0.721728573,-0.606152574,-0.874369486,-0.86667315,-0.809668153,-0.616655692,-0.881933957,-0.757285263,-0.720333259,-0.856736325,-0.930499519,-0.864035031,-0.86963523,-0.815283194,-0.701958018,music
139,-0.370696409,-0.101799182,0.643358792,-0.079581865,-0.568974371,0.014766889,0.594189292,0.648094447,0.021814846,0.444873524,0.1814793,-0.014840645,-0.010254489,-0.301524779,-0.119380709,-0.566262868,0.168132153,-0.446120418,-0.192234853,0.001080647,0.002290453,0.007353428,-0.976185456,-0.852585712,-0.924050133,-0.845149318,-0.715705183,-0.834304248,-0.887554042,-0.857934942,-0.888696937,-0.821913115,-0.89398579,-0.905710233,-0.884735091,-0.875341864,-0.91244798,-0.909822933,-0.872947709,-0.901912481,-0.844640838,-0.80685706,-0.910153505,-0.917421067,music
140,-0.167999057,0.087868367,0.718902218,-0.362573215,0.169118462,0.4964628,0.341646982,0.428185157,-0.17313575,0.643790534,0.223687616,-0.864037212,-0.642048363,0.017966027,0.085606832,-0.649392522,0.116177726,0.132395589,-0.283876913,-0.585559503,-0.043852292,0.322049298,-0.951076082,-0.944534648,-0.891291544,-0.909438016,-0.738016197,-0.745097755,-0.867851606,-0.770070287,-0.60595347,-0.620383421,-0.878909461,-0.747816436,-0.665226549,-0.691976491,-0.584608034,-0.317720815,-0.868712542,-0.846865143,-0.723187883,-0.630968183,-0.705898597,-0.594333311,music
141,-0.747988779,-0.301377288,0.60990553,0.130087234,-0.030043749,0.162065621,-0.121756611,0.608134357,-0.120328481,0.178535649,-0.065257208,-0.381262209,-0.167623327,-0.411644659,-0.235724785,-0.474779037,-0.053697164,-0.477920925,-0.598899678,-0.210444022,-0.253688222,-0.571722417,-0.96979817,-0.604117075,-0.58697504,-0.567190893,-0.776108327,-0.938434135,-0.898820889,-0.907861153,-0.890315901,-0.906796797,-0.949476818,-0.863063479,-0.871209709,-0.942347651,-0.818775952,-0.857005222,-0.94454751,-0.922680095,-0.930312489,-0.909606852,-0.920458048,-0.858456699,music
142,-0.639353377,-0.292838654,0.325680035,0.056966065,-0.370854274,0.226133025,0.206249192,0.156673321,-0.299380258,-0.063381495,-0.730499254,-0.429425999,0.139025202,-0.486051982,-0.2250913,-0.224975066,0.107952726,0.047159103,-0.437445148,-0.155433583,0.319558621,-0.049416493,-0.827133299,-0.558185992,-0.691220634,-0.56087136,-0.22905084,-0.328910651,-0.465282897,-0.580360322,-0.624169104,-0.227567394,-0.481649033,-0.544406085,-0.60947335,-0.305015744,-0.528601885,-0.531207122,-0.69256395,-0.823000547,-0.526976963,-0.331907461,-0.871126757,-0.671691771,music
143,-0.869816105,-0.770829402,0.053066206,0.52580334,-0.010287052,0.266514598,0.443526079,0.206053883,0.487816684,-0.020827977,-0.029046365,-0.180903742,-0.309192853,-0.406041966,-0.20195143,-0.622521718,-0.075131393,-0.32311796,-0.071844134,0.293972416,0.331670448,-0.12275034,-0.989561292,-0.976788261,-0.828533634,-0.914985016,-0.611113984,-0.806134722,-0.890427006,-0.835024467,-0.824547012,-0.816892805,-0.907908401,-0.896441744,-0.788761337,-0.812571226,-0.881150543,-0.924667358,-0.952275477,-0.939029172,-0.852708166,-0.897158835,-0.930743829,-0.978470018,music
144,-0.623381546,-0.474663071,0.390793711,0.366976419,-0.665800663,-0.591897365,-0.453991684,-0.244779474,-0.398079147,-0.598500969,-0.415834046,-0.927028176,-0.457779025,-0.429173116,-0.218444896,-0.40836716,0.08635411,-0.234955463,-0.116649598,0.108763863,0.115191309,-0.164775604,-0.995915947,-0.984049591,-0.953804637,-0.944053384,-0.974413147,-0.975934037,-0.954132196,-0.948596061,-0.895411375,-0.941041723,-0.956440834,-0.925401172,-0.966072827,-0.940384093,-0.94338431,-0.912585654,-0.913285645,-0.952766324,-0.889921763,-0.933977775,-0.924252043,-0.910714111,music
145,-0.655493686,-0.584131151,0.623821139,0.592908176,-0.517008775,0.1158317,-0.146922628,-0.331641539,-0.388484647,-0.371636691,-0.121027121,-0.261228651,-0.833962848,-0.805936168,-0.448565843,-0.680133144,0.050733005,-0.403364063,-0.331820115,-0.121829488,-0.026609216,-0.197120166,-0.983467764,-0.988428249,-0.854653485,-0.957405337,-0.94807318,-0.858808883,-0.973514597,-0.776917418,-0.829312491,-0.895018171,-0.693425608,-0.643444241,-0.701363409,-0.8764551,-0.67741182,-0.896234532,-0.909900814,-0.882634196,-0.943103768,-0.793431574,-0.775866748,-0.846758049,music
146,-0.8224229,-0.679580658,-0.333944517,0.191536948,0.123835412,-0.202050213,0.310803129,0.297766371,0.207758411,0.035710747,-0.031071541,-0.235096317,0.092178903,-0.044766482,0.110722519,-0.411166065,-0.062945175,-0.453047552,-0.197013871,0.096142213,0.026458392,-0.271433465,-0.945949564,-0.940938066,-0.801182392,-0.602811464,-0.721224695,-0.918855079,-0.963011611,-0.848468831,-0.83478809,-0.886866898,-0.947018384,-0.881262227,-0.666944583,-0.704292822,-0.865792178,-0.916661661,-0.915904693,-0.936001594,-0.955735558,-0.932402339,-0.814861952,-0.589291089,music
147,-0.591555821,-0.262313149,0.52200854,0.107022232,-0.118711773,0.253623994,-0.39955447,0.333880638,-0.549847678,-0.075074968,-0.088887287,-0.327186773,-0.485254757,-0.268330052,-0.484922794,-0.694152416,-0.067335004,-0.541552693,0.034358458,0.174918733,0.187350059,0.249307075,-0.862075278,-0.746835267,-0.760010899,-0.694035471,-0.760769146,-0.878926182,-0.913331296,-0.839910491,-0.87958794,-0.839574837,-0.870467399,-0.708861684,-0.797153296,-0.897701285,-0.752673119,-0.773948499,-0.782914125,-0.877682092,-0.635775533,-0.649243521,-0.656345392,-0.703850059,music
148,-0.450825127,-0.326766165,0.353993086,0.106418104,-0.548231592,0.479226628,0.430384119,-0.683387301,-0.376931715,1,0.162748537,-0.198935487,0.234034389,0.057888264,-0.398011063,-0.153412736,0.93305862,0.781501665,0.307056286,0.292204314,0.52102656,0.502579238,-0.933431852,-0.972419117,-0.964536144,-0.937170582,-0.841021907,-0.864243732,-0.708390828,-0.593741478,-0.883495805,-0.653269869,-0.833807436,-0.929332464,-0.939121825,-0.804587928,-0.890295901,-0.852504441,-0.905644901,-0.708819762,-0.80377815,-0.8986631,-0.522910549,-0.731557536,music
149,-0.400180273,-0.201531974,0.367253223,-0.000651561,-0.443787539,0.096070826,0.147741423,-0.354786954,-0.443870669,-0.390000095,-0.686874599,-0.596126903,-0.564992392,-0.158160066,-0.154475566,-0.320507224,0.235547863,-0.480538095,0.22507467,0.650730792,0.385425846,0.177177809,-0.82886339,-0.858398553,-0.903733918,-0.909610237,-0.700533932,-0.880232813,-0.928195101,-0.871392009,-0.912195939,-0.810221166,-0.826522717,-0.906114281,-0.85123844,-0.7143279,-0.441776105,0.018324078,-0.777618304,-0.861752076,-0.599401963,-0.676904423,-0.694980631,-0.83264023,music
150,-0.483341617,-0.198492728,0.462471364,0.017150199,-0.70027257,-0.158974563,0.162867645,-0.36306447,-0.274469102,-0.281586656,-0.409919616,-0.252981619,-0.413267444,-0.145704925,0.066472678,-0.193593719,0.550771616,0.27936871,0.223459853,0.506849805,0.569820072,0.06195069,-0.965264965,-0.975808341,-0.895646686,-0.952635756,-0.746449702,-0.752312887,-0.941572443,-0.623745616,-0.903703846,-0.86673917,-0.787714154,-0.932236868,-0.843945351,-0.886044411,-0.959210917,-0.930023794,-0.84755423,-0.88066035,-0.82852081,-0.89070814,-0.921132644,-0.952515697,music
151,-0.53562072,-0.110849964,0.535334733,0.020657221,-0.045585862,-0.051734644,-0.069070005,0.466824028,-0.098650418,0.030738433,-0.08962034,0.072824754,0.100576086,-0.316030317,-0.338317567,-0.525736934,-0.136731244,-0.173853323,-0.566495905,-0.219395813,-0.20922195,0.026601301,-0.876726381,-0.578747119,-0.884749132,-0.653524801,-0.678579565,-0.884200083,-0.861019656,-0.946766195,-0.932495519,-0.932636608,-0.883748506,-0.882692515,-0.760522036,-0.787126273,-0.878397673,-0.835368631,-0.848773275,-0.9108628,-0.889354247,-0.868379673,-0.933224825,-0.87983136,music
152,-0.551676789,-0.11776432,0.848770384,-0.079012118,-0.055234968,-0.086162556,0.43412973,0.397020721,-0.337901164,0.328525265,0.176950486,0.197297564,-0.34814731,-0.403319453,-0.174347939,-0.609013983,-0.154423948,-0.644012627,-0.678567614,-0.265631871,-0.139197446,-0.011732366,-0.934367608,-0.805271472,-0.742229033,-0.839085053,-0.920683039,-0.875495242,-0.906220616,-0.945755227,-0.895895769,-0.923682537,-0.953369483,-0.917274671,-0.890417637,-0.894998935,-0.88010326,-0.933965366,-0.897754658,-0.938871528,-0.840047848,-0.883050679,-0.905073964,-0.748329849,music
153,-0.753026308,-0.436213018,0.249930622,0.038523605,0.217604755,0.752889306,0.062376117,0.370829817,0.319803155,-0.0388822,0.206928026,0.458281588,-0.408320825,0.05214107,-0.432043014,-0.235925245,0.209442199,-0.184921316,-0.339701773,-0.463553908,-0.052273839,0.324519847,-0.838773557,-0.903856539,-0.294532182,-0.873398275,-0.226288131,-0.919364916,-0.905623055,-0.949499684,-0.655753554,-0.613172708,-0.71444333,-0.821259279,-0.876101853,-0.842975907,-0.831342816,-0.748401207,-0.750604551,-0.896630842,-0.854029778,-0.753155175,-0.652072474,-0.843734295,music
154,-0.649192563,-0.349527059,0.351359505,0.019210794,-0.041877434,0.047379325,0.100666349,0.134514639,0.109659066,0.175470829,0.197637273,0.63993743,0.798531325,0.464790268,0.012365401,-0.424799829,0.20717642,0.344040864,0.208447938,0.239551286,0.527702953,0.570882495,-0.983266434,-0.938383807,-0.692247631,-0.91820804,-0.896226823,-0.958284376,-0.934313121,-0.839191826,-0.915958197,-0.910793883,-0.913668201,-0.444378748,-0.093600674,-0.165290226,-0.625098695,-0.761482057,-0.617622728,-0.772871297,-0.496966818,-0.758121094,0.056304313,-0.04504056,music
155,-0.451010454,-0.164563427,0.609913778,-0.043958933,-0.411280844,0.002103169,-0.266594847,-0.216426883,-0.54908657,-0.244112682,-0.311452899,-0.334140674,-0.338798943,0.07421471,-0.076815898,-0.312374093,-0.093103118,-0.320226873,-0.225831038,0.363129812,0.160896057,-0.2130452,-0.887439942,-0.84323525,-0.896208802,-0.46986553,-0.924670194,-0.934078699,-0.954462109,-0.703685469,-0.911433356,-0.959866006,-0.933009723,-0.92903245,-0.444309306,-0.158034376,-0.683085431,-0.919649914,-0.835030203,-0.92663594,-0.66910254,-0.399490685,-0.749293331,-0.906352704,music
156,-0.394856329,-0.274226089,0.578436185,0.079521927,-0.673720539,0.405651617,0.098839799,-0.475100644,-0.176837204,-0.079047267,-0.154263391,0.148453287,-0.331713313,0.083099296,0.213461406,-0.038613461,0.56123184,0.184955948,0.210381343,0.180249251,0.425948172,0.266046661,-0.794963075,-0.925204768,-0.829388597,-0.966453928,-0.666133002,-0.89996762,-0.828794862,-0.4946119,-0.777564443,-0.622726632,-0.822588703,-0.789575698,-0.76880077,-0.796490943,-0.773410686,-0.832929669,-0.73324319,-0.945761179,-0.889511199,-0.881784273,-0.896014726,-0.834334532,music
157,-0.606095578,-0.357678868,0.456029101,0.169148792,-0.543288505,0.140769124,0.079160262,-0.329774485,-0.162833762,-0.380963101,-0.42961959,0.071166931,-0.28925292,-0.231601981,0.026990168,-0.261050535,0.60778783,0.441872284,0.059120068,0.207095003,0.358960337,0.312420316,-0.974623448,-0.983632309,-0.988536402,-0.983197895,-0.962381519,-0.945873503,-0.941706334,-0.935432506,-0.845541587,-0.927896955,-0.937613993,-0.898823182,-0.875033198,-0.85405268,-0.884075672,-0.916504385,-0.935782219,-0.928493143,-0.890399934,-0.877038553,-0.884872164,-0.900984831,music
158,-0.538838673,-0.371399949,0.6318243,0.119875046,-0.092412985,0.505675278,-0.064206634,0.255366032,-0.076359047,-0.030870726,-0.071493449,0.018346754,-0.193271225,0.234996897,-0.148706142,-0.233272626,0.043691618,-0.926668891,-0.725805432,-0.103257735,0.33637817,-0.154222834,-0.941410521,-0.941455338,-0.943143469,-0.867147782,-0.810957538,-0.802528291,-0.928916678,-0.810081084,-0.788786204,-0.875888553,-0.947743859,-0.815989115,-0.716425061,-0.567574689,-0.703131033,-0.658168062,-0.665379541,-0.836941379,-0.56733914,-0.774520365,-0.675567813,-0.690586763,music
159,-0.551306135,-0.354548064,0.669014415,0.218787521,-0.389812029,0.759842288,-0.070697374,0.379434359,-0.18807215,0.427271089,0.094827179,-0.000787787,-0.216422405,-0.288102991,-0.182422932,-0.471896466,0.186744176,-0.650807368,-0.413233897,-0.327948999,-0.050646155,0.050837477,-0.878528617,-0.894574865,-0.86834725,-0.827877096,-0.784153616,-0.809375307,-0.87122131,-0.90199213,-0.877979222,-0.896481326,-0.93834282,-0.909468113,-0.934433568,-0.855041036,-0.934154912,-0.8887948,-0.944381904,-0.933810506,-0.888720224,-0.954228904,-0.907046609,-0.920338598,music
160,-0.66300786,-0.048131824,0.714212209,-0.288638286,0.140623116,0.448340936,0.147057051,0.628562359,0.095367863,0.376943011,0.135298356,0.551928371,0.100830405,0.114852834,0.237702971,-0.047032592,0.345260693,-0.338476579,-0.614024521,-0.150864106,0.253465519,0.226424002,-0.939723474,-0.80155786,-0.735675974,-0.77698085,-0.680743765,-0.651005249,-0.824674299,-0.578965724,-0.758282776,-0.729513065,-0.780655354,-0.672545567,-0.691539443,-0.772257834,-0.476605222,-0.467411381,-0.72976621,-0.705020945,-0.635889852,-0.536090525,-0.437829385,-0.197381801,music
161,-0.560808363,-0.237377094,0.672488261,0.102820414,-0.300769382,-0.021509386,0.423635864,0.141934233,-0.256995796,0.33247321,0.04642745,-0.040535176,0.224056368,-0.060754209,0.034158406,-0.450822805,-0.072035368,-0.32673225,-0.314937567,-0.108712174,-0.020560008,-0.441332936,-0.96466331,-0.90971517,-0.851051133,-0.860441022,-0.862124039,-0.904499771,-0.843170328,-0.873427768,-0.870894288,-0.924604486,-0.9179977,-0.916077256,-0.755504289,-0.802565751,-0.742053752,-0.828448489,-0.873055517,-0.848963536,-0.843932968,-0.792330063,-0.855270062,-0.843991835,music
162,-0.293499229,-0.167551716,0.353473312,-0.052056185,-0.647157137,0.71062536,0.340739725,-0.92815124,-0.322710837,0.141467758,-0.823027152,-0.380942295,-0.439491144,-0.390744364,0.265066603,0.118262235,0.465923282,0.166459433,0.05189927,0.314122613,0.27513763,0.234428526,-0.87124983,-0.937223026,-0.990831052,-0.887466038,-0.783580877,-0.740724939,0.02122658,-0.84803442,-0.7174927,-0.867890229,-0.831362186,-0.827994355,-0.813611959,-0.903010961,-0.523090703,-0.386526733,-0.8668423,-0.940371037,-0.907418632,-0.805878049,-0.902067743,-0.951457651,music
163,-0.829246308,-0.646663154,-0.317596653,0.15465282,-0.027565988,-0.412894191,0.337108817,0.10357864,-0.369249717,-0.353366727,-0.182709829,-0.376093615,-0.169237426,-0.490460639,-0.158204997,-0.236822889,0.364592524,0.028534464,0.163271454,0.287190364,0.103698729,0.041688189,-0.973205862,-0.977973573,-0.623941044,-0.549467448,-0.621982674,-0.80702339,-0.964739541,-0.780837671,-0.478060266,-0.659637553,-0.889210566,-0.816386981,-0.757186951,-0.847354993,-0.766811798,-0.583878232,-0.523800023,-0.094893994,-0.016065344,-0.155386295,0.034624681,-0.22064891,music
164,-0.76119755,-0.639408326,-0.025322095,0.370441028,-0.049533106,-0.13824267,0.356177074,0.379361706,0.11287364,0.128459301,0.056827634,-0.636563943,-0.0785912,-0.07745205,0.008920747,-0.294598873,0.229493408,-0.260944694,-0.478372588,-0.129581063,0.365438645,-0.022142573,-0.985325111,-0.932405022,-0.837122695,-0.944920348,-0.793941783,-0.796872567,-0.76054411,-0.883433804,-0.884454241,-0.776773216,-0.793837565,-0.688476702,-0.800596472,-0.410185734,-0.688736877,-0.83814124,-0.914621038,-0.857349501,-0.896020119,-0.742154884,-0.838759989,-0.870177536,music
165,-0.109553614,0.127008469,0.35443461,-0.427166337,-0.324119314,-0.076596274,-0.088203005,0.027118924,-0.39470301,0.004438755,-0.108428906,-0.01084322,0.030084774,-0.135802485,0.053023792,-0.226159468,0.500206745,0.145257929,0.094277699,0.638184664,0.206484966,-0.037966558,-0.895545618,-0.948642588,-0.827597013,-0.902915725,-0.849099539,-0.885654209,-0.834850426,-0.9180768,-0.788011279,-0.867782746,-0.868758051,-0.940364899,-0.773913091,-0.62455605,-0.64853756,-0.872086961,-0.805409374,-0.856684941,-0.335572428,-0.836717058,-0.846147866,-0.580585047,music
166,-0.819070163,-0.719175847,-0.253065435,0.312386675,-0.025922402,-0.707701489,0.283439105,0.176807803,-0.150412434,-0.132090899,-0.045785597,-0.072864047,-0.044352542,-0.732222049,-0.511391835,-0.593490426,-0.032511555,-0.460314901,-0.389210848,-0.275715731,-0.021420092,0.170716561,-0.995033205,-0.99121975,-0.912659906,-0.898472023,-0.9274348,-0.965417891,-0.974259576,-0.778373104,-0.835634553,-0.887652847,-0.916877777,-0.935996523,-0.883106913,-0.831266767,-0.823616819,-0.941693683,-0.940424931,-0.962668851,-0.758364811,-0.734538707,-0.915930601,-0.968676339,music
